0.026935,0.005802,0.039188,0.246472,0.028955,0.333413
0.031811,0.007673,0.027113,0.258316,0.066126,0.132272
0.035620,0.015209,0.009947,0.315907,0.164419,0.073062
0.041184,0.014818,0.009542,0.364089,0.129542,0.099913
0.021301,-0.001970,-0.013476,0.169728,-0.040245,-0.159653
0.022138,0.001051,-0.032811,0.199256,0.029232,-0.225605
0.009676,0.006751,-0.033946,0.047807,0.071185,-0.230232
-0.001109,0.001307,-0.007424,-0.000571,0.000542,0.001591
-0.000100,0.000170,-0.000076,-0.001692,-0.000341,-0.001415
