0.034836,0.027996,0.034592,0.477382,-0.266448,0.454280
0.034845,0.032084,0.034805,0.489544,-0.480256,0.202260
0.034778,0.021670,0.034181,0.493548,-0.487702,-0.231947
0.034736,0.000000,0.024123,0.494666,-0.496586,-0.494844
0.034911,-0.029795,-0.034928,-0.486876,-0.498899,-0.493580
0.019242,0.013829,-0.034916,-0.497184,-0.499249,-0.497193
-0.009039,0.015966,-0.034870,-0.499458,-0.499482,-0.499005
-0.034932,-0.010618,-0.034549,-0.498616,-0.499176,-0.498291
-0.034583,-0.034621,-0.012000,-0.257152,-0.499585,-0.496981
