,kp,damping_ratio,ramp_ratio,output_max,action_file,score,ate,success
1322,1366.6666666666667,1.1666666666666665,0.5,0.04,0,0.1336013392832905,0.010409222616499262,0.0
1323,1366.6666666666667,1.1666666666666665,0.7,0.04,0,0.1592832458964782,0.012556340031085899,0.0
1324,1366.6666666666667,1.1666666666666665,1.0,0.04,0,0.19615701859688883,0.015343901872711617,0.0
1325,1366.6666666666667,1.3333333333333333,0.1,0.04,0,0.3291415955260053,0.025379609325233702,0.0
1326,1366.6666666666667,1.3333333333333333,0.2,0.04,0,0.08664923809163685,0.007524121003842354,0.0
1327,1366.6666666666667,1.3333333333333333,0.5,0.04,0,0.13903485863193762,0.010578585149109126,0.0
1328,1366.6666666666667,1.3333333333333333,0.7,0.04,0,0.17202505218017697,0.014264960092087118,0.0
1329,1366.6666666666667,1.3333333333333333,1.0,0.04,0,0.1439701996722159,0.012072675645475569,0.0
1330,1366.6666666666667,1.5,0.1,0.04,0,0.18016078400353952,0.014369571668304321,0.0
1331,1366.6666666666667,1.5,0.2,0.04,0,0.10579384266989711,0.009256736785487243,0.0
1332,1366.6666666666667,1.5,0.5,0.04,0,0.13950813768586048,0.011756954187502812,0.0
1333,1366.6666666666667,1.5,0.7,0.04,0,0.1608788737450498,0.01364627392450587,0.0
1334,1366.6666666666667,1.5,1.0,0.04,0,0.14960733712840601,0.012611434438488214,0.0
1335,1366.6666666666667,1.6666666666666665,0.1,0.04,0,0.17888386666210143,0.017056530862137237,0.0
1336,1366.6666666666667,1.6666666666666665,0.2,0.04,0,0.08559140578600674,0.007039113982391099,0.0
1337,1366.6666666666667,1.6666666666666665,0.5,0.04,0,0.12075856516456487,0.00991526746724251,0.0
1338,1366.6666666666667,1.6666666666666665,0.7,0.04,0,0.14479208182616216,0.01183942004889609,0.0
1339,1366.6666666666667,1.6666666666666665,1.0,0.04,0,0.15234315037369467,0.013086655250924756,0.0
1340,1366.6666666666667,1.8333333333333333,0.1,0.04,0,0.14804746288419154,0.013078713633505677,0.0
1341,1366.6666666666667,1.8333333333333333,0.2,0.04,0,0.10206100119726308,0.008701083452461579,0.0
1342,1366.6666666666667,1.8333333333333333,0.5,0.04,0,0.11404344957686778,0.009642593645050808,0.0
1343,1366.6666666666667,1.8333333333333333,0.7,0.04,0,0.18565923316278016,0.015488163191209053,0.0
1344,1366.6666666666667,1.8333333333333333,1.0,0.04,0,0.1748673094889978,0.014622967040955148,0.0
1345,1366.6666666666667,2.0,0.1,0.04,0,0.09888890886748529,0.008168661629872113,0.0
1346,1366.6666666666667,2.0,0.2,0.04,0,0.11020617899461152,0.009588104157465725,0.0
1347,1366.6666666666667,2.0,0.5,0.04,0,0.16117277695828097,0.013107385031133612,0.0
1348,1366.6666666666667,2.0,0.7,0.04,0,0.1396850692112135,0.011720693787639739,0.0
1349,1366.6666666666667,2.0,1.0,0.04,0,0.16554650394545078,0.013602242433564631,0.0
1350,1577.7777777777778,0.5,0.1,0.04,0,1.008174263413769,0.07747997368366463,0.0
1351,1577.7777777777778,0.5,0.2,0.04,0,1.243762716429972,0.09353708736467849,0.0
1352,1577.7777777777778,0.5,0.5,0.04,0,0.8832219068443915,0.07011192994120678,0.0
1353,1577.7777777777778,0.5,0.7,0.04,0,0.3666228209854686,0.02864364182761672,0.0
1354,1577.7777777777778,0.5,1.0,0.04,0,0.6249421850040122,0.046884754995271206,0.0
1355,1577.7777777777778,0.6666666666666666,0.1,0.04,0,1.1375621544344765,0.08735100129745191,0.0
1356,1577.7777777777778,0.6666666666666666,0.2,0.04,0,0.8226085594154842,0.06501659282913694,0.0
1357,1577.7777777777778,0.6666666666666666,0.5,0.04,0,0.5798352361397193,0.05016963134543454,0.0
1358,1577.7777777777778,0.6666666666666666,0.7,0.04,0,0.2527683071633407,0.01949337490945329,0.0
1359,1577.7777777777778,0.6666666666666666,1.0,0.04,0,0.37794208569327764,0.029741762164316,0.0
1360,1577.7777777777778,0.8333333333333333,0.1,0.04,0,0.9270060805126237,0.0714788330862115,0.0
1361,1577.7777777777778,0.8333333333333333,0.2,0.04,0,0.6417207276967779,0.05040738700394265,0.0
1362,1577.7777777777778,0.8333333333333333,0.5,0.04,0,0.23025513689659258,0.018248942837786625,0.0
1363,1577.7777777777778,0.8333333333333333,0.7,0.04,0,0.2730694273882817,0.02042436015692614,0.0
1364,1577.7777777777778,0.8333333333333333,1.0,0.04,0,0.4180165462750377,0.033033360887326155,0.0
1365,1577.7777777777778,1.0,0.1,0.04,0,0.9210599365201044,0.07109462297111196,0.0
1366,1577.7777777777778,1.0,0.2,0.04,0,0.5549024559071429,0.04272898998779072,0.0
1367,1577.7777777777778,1.0,0.5,0.04,0,0.2300100461233249,0.017217199723202403,0.0
1368,1577.7777777777778,1.0,0.7,0.04,0,0.30173092799117984,0.022987875000294204,0.0
1369,1577.7777777777778,1.0,1.0,0.04,0,0.22137052544149358,0.018760265667959995,0.0
1370,1577.7777777777778,1.1666666666666665,0.1,0.04,0,0.8865097228652626,0.07357432286237134,0.0
1371,1577.7777777777778,1.1666666666666665,0.2,0.04,0,0.28938241991860847,0.0216237675021691,0.0
1372,1577.7777777777778,1.1666666666666665,0.5,0.04,0,0.14068626295271786,0.010687414728702866,0.0
1373,1577.7777777777778,1.1666666666666665,0.7,0.04,0,0.16030695328740022,0.013808168237302153,0.0
1374,1577.7777777777778,1.1666666666666665,1.0,0.04,0,0.18176433254767363,0.014894469449081037,0.0
1375,1577.7777777777778,1.3333333333333333,0.1,0.04,0,0.721727152337523,0.057372937833646144,0.0
1376,1577.7777777777778,1.3333333333333333,0.2,0.04,0,0.2078907861330134,0.015559531157049961,0.0
1377,1577.7777777777778,1.3333333333333333,0.5,0.04,0,0.14280686269428172,0.010906227921774824,0.0
1378,1577.7777777777778,1.3333333333333333,0.7,0.04,0,0.14890283179551145,0.011935231740152989,0.0
1379,1577.7777777777778,1.3333333333333333,1.0,0.04,0,0.1839649038911988,0.015133010299393842,0.0
1380,1577.7777777777778,1.5,0.1,0.04,0,0.4405742567192519,0.041908322965029846,0.0
1381,1577.7777777777778,1.5,0.2,0.04,0,0.15253527248225174,0.013285930017605788,0.0
1382,1577.7777777777778,1.5,0.5,0.04,0,0.14383847593794383,0.010916125873926092,0.0
1383,1577.7777777777778,1.5,0.7,0.04,0,0.16600148618032348,0.014357942295494773,0.0
1384,1577.7777777777778,1.5,1.0,0.04,0,0.14859548480860552,0.012175402988611188,0.0
1385,1577.7777777777778,1.6666666666666665,0.1,0.04,0,0.34080235543928505,0.025760501227209125,0.0
1386,1577.7777777777778,1.6666666666666665,0.2,0.04,0,0.11169008207164256,0.009433686931975178,0.0
1387,1577.7777777777778,1.6666666666666665,0.5,0.04,0,0.1671270193939978,0.012631237016567994,0.0
1388,1577.7777777777778,1.6666666666666665,0.7,0.04,0,0.17722144988055924,0.014756265492267287,0.0
1389,1577.7777777777778,1.6666666666666665,1.0,0.04,0,0.15926964768334634,0.013202996835701083,0.0
1390,1577.7777777777778,1.8333333333333333,0.1,0.04,0,0.22991121731004782,0.018066004785303815,0.0
1391,1577.7777777777778,1.8333333333333333,0.2,0.04,0,0.0940916058311201,0.008350600286095923,0.0
1392,1577.7777777777778,1.8333333333333333,0.5,0.04,0,0.20831926863787184,0.016457240677253373,0.0
1393,1577.7777777777778,1.8333333333333333,0.7,0.04,0,0.1588778850191434,0.012677050207843066,0.0
1394,1577.7777777777778,1.8333333333333333,1.0,0.04,0,0.1706010733112753,0.013862234082597123,0.0
1395,1577.7777777777778,2.0,0.1,0.04,0,0.1764404929186197,0.01583134220087622,0.0
1396,1577.7777777777778,2.0,0.2,0.04,0,0.14608954634472568,0.011154621501514524,0.0
1397,1577.7777777777778,2.0,0.5,0.04,0,0.143401258659987,0.012162259306247043,0.0
1398,1577.7777777777778,2.0,0.7,0.04,0,0.21381403015280964,0.0169736693048495,0.0
1399,1577.7777777777778,2.0,1.0,0.04,0,0.31091521063907096,0.023076854306621684,0.0
1400,1788.888888888889,0.5,0.1,0.04,0,1.0954407311478103,0.0852904898387622,0.0
1401,1788.888888888889,0.5,0.2,0.04,0,1.1128837465961963,0.0846576157202782,0.0
1402,1788.888888888889,0.5,0.5,0.04,0,0.9636574982742817,0.07612059073460228,0.0
1403,1788.888888888889,0.5,0.7,0.04,0,0.451901748551911,0.0362350156546962,0.0
1404,1788.888888888889,0.5,1.0,0.04,0,0.49442482733605037,0.03763401488842023,0.0
1405,1788.888888888889,0.6666666666666666,0.1,0.04,0,1.0917469178557127,0.0872949187978892,0.0
1406,1788.888888888889,0.6666666666666666,0.2,0.04,0,1.057057557355582,0.08164765029383679,0.0
1407,1788.888888888889,0.6666666666666666,0.5,0.04,0,0.6163370457115211,0.05694653558565039,0.0
1408,1788.888888888889,0.6666666666666666,0.7,0.04,0,0.2626038543421936,0.020818049883413462,0.0
1409,1788.888888888889,0.6666666666666666,1.0,0.04,0,0.4828765839943001,0.03496640845123022,0.0
1410,1788.888888888889,0.8333333333333333,0.1,0.04,0,0.9950483677186408,0.07414156172152972,0.0
1411,1788.888888888889,0.8333333333333333,0.2,0.04,0,0.7718501051713483,0.05859568130254464,0.0
1412,1788.888888888889,0.8333333333333333,0.5,0.04,0,0.2587398165100992,0.019645186740978173,0.0
1413,1788.888888888889,0.8333333333333333,0.7,0.04,0,0.2724098978246073,0.020369816416035975,0.0
1414,1788.888888888889,0.8333333333333333,1.0,0.04,0,0.29797940597910866,0.02288718838012981,0.0
1415,1788.888888888889,1.0,0.1,0.04,0,0.9784035624264451,0.07672848571795589,0.0
1416,1788.888888888889,1.0,0.2,0.04,0,0.985507340635905,0.07595504361422363,0.0
1417,1788.888888888889,1.0,0.5,0.04,0,0.24762228783594953,0.01830894949464708,0.0
1418,1788.888888888889,1.0,0.7,0.04,0,0.30360574764990206,0.02191687817126424,0.0
1419,1788.888888888889,1.0,1.0,0.04,0,0.3225707299255378,0.0261516937231106,0.0
1420,1788.888888888889,1.1666666666666665,0.1,0.04,0,0.8269322477533464,0.0715265946820907,0.0
1421,1788.888888888889,1.1666666666666665,0.2,0.04,0,0.32071961162925855,0.024621337292582802,0.0
1422,1788.888888888889,1.1666666666666665,0.5,0.04,0,0.17693774522872044,0.015207796213986817,0.0
1423,1788.888888888889,1.1666666666666665,0.7,0.04,0,0.4194983586683504,0.031230317208758893,0.0
1424,1788.888888888889,1.1666666666666665,1.0,0.04,0,0.31825372681227315,0.024090202221511002,0.0
1425,1788.888888888889,1.3333333333333333,0.1,0.04,0,0.5836740985723335,0.04641864589924936,0.0
1426,1788.888888888889,1.3333333333333333,0.2,0.04,0,0.26545324883029014,0.021142431400332704,0.0
1427,1788.888888888889,1.3333333333333333,0.5,0.04,0,0.13116824333132934,0.010417053456188822,0.0
1428,1788.888888888889,1.3333333333333333,0.7,0.04,0,0.16090975733490945,0.013326372437001249,0.0
1429,1788.888888888889,1.3333333333333333,1.0,0.04,0,0.20006231880739347,0.01582546401380223,0.0
1430,1788.888888888889,1.5,0.1,0.04,0,0.6915647562508749,0.054855830044806465,0.0
1431,1788.888888888889,1.5,0.2,0.04,0,0.2526558565982599,0.020319944645954904,0.0
1432,1788.888888888889,1.5,0.5,0.04,0,0.1438195376310383,0.011031201222455178,0.0
1433,1788.888888888889,1.5,0.7,0.04,0,0.2963465016118436,0.022099608012138255,0.0
1434,1788.888888888889,1.5,1.0,0.04,0,0.18960430611159737,0.015273616033477936,0.0
1435,1788.888888888889,1.6666666666666665,0.1,0.04,0,0.21016149762614186,0.01632133647273913,0.0
1436,1788.888888888889,1.6666666666666665,0.2,0.04,0,0.12330381399251694,0.011050323813665849,0.0
1437,1788.888888888889,1.6666666666666665,0.5,0.04,0,0.36710263003508337,0.026661037759277063,0.0
1438,1788.888888888889,1.6666666666666665,0.7,0.04,0,0.18445611218425612,0.01513873028755045,0.0
1439,1788.888888888889,1.6666666666666665,1.0,0.04,0,0.22630091784066567,0.018288326920075336,0.0
1440,1788.888888888889,1.8333333333333333,0.1,0.04,0,0.19622632058601874,0.015705441426374454,0.0
1441,1788.888888888889,1.8333333333333333,0.2,0.04,0,0.22080473847083648,0.016389009190387695,0.0
1442,1788.888888888889,1.8333333333333333,0.5,0.04,0,0.24788732192856258,0.018524876058399035,0.0
1443,1788.888888888889,1.8333333333333333,0.7,0.04,0,0.3205133023557864,0.02285495222977635,0.0
1444,1788.888888888889,1.8333333333333333,1.0,0.04,0,0.20511078442785743,0.017562569184520604,0.0
1445,1788.888888888889,2.0,0.1,0.04,0,0.22873630839393172,0.01830188636424819,0.0
1446,1788.888888888889,2.0,0.2,0.04,0,0.2742980285012266,0.021319686162179254,0.0
1447,1788.888888888889,2.0,0.5,0.04,0,0.12783115091416375,0.010667265108764016,0.0
1448,1788.888888888889,2.0,0.7,0.04,0,0.18972899599641002,0.01635954272013338,0.0
1449,1788.888888888889,2.0,1.0,0.04,0,0.15658394252940291,0.0126899595127696,0.0
1450,2000.0,0.5,0.1,0.04,0,1.211983300883782,0.09647788434319168,0.0
1451,2000.0,0.5,0.2,0.04,0,1.108260432653652,0.08472620207165484,0.0
1452,2000.0,0.5,0.5,0.04,0,1.0090772776325272,0.0772759731503153,0.0
1453,2000.0,0.5,0.7,0.04,0,0.8613200644718934,0.07248319697511392,0.0
1454,2000.0,0.5,1.0,0.04,0,0.48130758735157586,0.03703950351552767,0.0
1455,2000.0,0.6666666666666666,0.1,0.04,0,1.1367268160311266,0.08517933461275246,0.0
1456,2000.0,0.6666666666666666,0.2,0.04,0,0.9231601165485952,0.07188370289562207,0.0
1457,2000.0,0.6666666666666666,0.5,0.04,0,0.6558002355672881,0.05061989017468157,0.0
1458,2000.0,0.6666666666666666,0.7,0.04,0,0.2822510308972101,0.02059542280481233,0.0
1459,2000.0,0.6666666666666666,1.0,0.04,0,0.3156701625767416,0.02334158993134723,0.0
1460,2000.0,0.8333333333333333,0.1,0.04,0,1.239065180131571,0.09512755452590556,0.0
1461,2000.0,0.8333333333333333,0.2,0.04,0,1.0240193035040004,0.07736950206228421,0.0
1462,2000.0,0.8333333333333333,0.5,0.04,0,0.305689345579089,0.02252095672283181,0.0
1463,2000.0,0.8333333333333333,0.7,0.04,0,0.35792361302864223,0.026774707916188224,0.0
1464,2000.0,0.8333333333333333,1.0,0.04,0,0.4944349634514402,0.03837768361354271,0.0
1465,2000.0,1.0,0.1,0.04,0,1.1461680963739296,0.09165510191122511,0.0
1466,2000.0,1.0,0.2,0.04,0,0.911473395017805,0.07466536123227327,0.0
1467,2000.0,1.0,0.5,0.04,0,0.32197457113591704,0.024288558894887104,0.0
1468,2000.0,1.0,0.7,0.04,0,0.22743493954289706,0.01788714737739564,0.0
1469,2000.0,1.0,1.0,0.04,0,0.21059117645900416,0.01727774343906101,0.0
1470,2000.0,1.1666666666666665,0.1,0.04,0,0.8503424412819581,0.06820326571083034,0.0
1471,2000.0,1.1666666666666665,0.2,0.04,0,0.5537592957761773,0.04508903968034139,0.0
1472,2000.0,1.1666666666666665,0.5,0.04,0,0.2374055047315099,0.018684095050890703,0.0
1473,2000.0,1.1666666666666665,0.7,0.04,0,0.35321515887658583,0.02679917348007716,0.0
1474,2000.0,1.1666666666666665,1.0,0.04,0,0.2589653115617853,0.0204509903163039,0.0
1475,2000.0,1.3333333333333333,0.1,0.04,0,0.9097797822270094,0.06882499134937368,0.0
1476,2000.0,1.3333333333333333,0.2,0.04,0,0.31125452211229676,0.023663657421711934,0.0
1477,2000.0,1.3333333333333333,0.5,0.04,0,0.30473474256816796,0.02298410451860962,0.0
1478,2000.0,1.3333333333333333,0.7,0.04,0,0.1917855961431908,0.015320941459102818,0.0
1479,2000.0,1.3333333333333333,1.0,0.04,0,0.32553766654846406,0.025152229679046113,0.0
1480,2000.0,1.5,0.1,0.04,0,0.6048718858709335,0.05180492708949778,0.0
1481,2000.0,1.5,0.2,0.04,0,0.2882074885556959,0.02247242522820808,0.0
1482,2000.0,1.5,0.5,0.04,0,0.17047524320656243,0.012583775169160448,0.0
1483,2000.0,1.5,0.7,0.04,0,0.16539701240155064,0.012800635918696922,0.0
1484,2000.0,1.5,1.0,0.04,0,0.20568055607570473,0.015975686535041167,0.0
1485,2000.0,1.6666666666666665,0.1,0.04,0,0.7861753968565721,0.06205901335672915,0.0
1486,2000.0,1.6666666666666665,0.2,0.04,0,0.2640597432146219,0.0196206577096675,0.0
1487,2000.0,1.6666666666666665,0.5,0.04,0,0.30101525187915906,0.022213737593062378,0.0
1488,2000.0,1.6666666666666665,0.7,0.04,0,0.31611820546621405,0.025110754229690144,0.0
1489,2000.0,1.6666666666666665,1.0,0.04,0,0.14682320491928327,0.011821093278187372,0.0
1490,2000.0,1.8333333333333333,0.1,0.04,0,0.34168267810129355,0.029886880701023737,0.0
1491,2000.0,1.8333333333333333,0.2,0.04,0,0.2633368162352526,0.024477209752669298,0.0
1492,2000.0,1.8333333333333333,0.5,0.04,0,0.3001745956592541,0.023483640356183975,0.0
1493,2000.0,1.8333333333333333,0.7,0.04,0,0.23030205698158604,0.018579866003861262,0.0
1494,2000.0,1.8333333333333333,1.0,0.04,0,0.1496193541237085,0.012228608756486823,0.0
1495,2000.0,2.0,0.1,0.04,0,0.8290450628588383,0.06416680474522456,0.0
1496,2000.0,2.0,0.2,0.04,0,0.14064295499892812,0.011513525980181747,0.0
1497,2000.0,2.0,0.5,0.04,0,0.12007379167542583,0.009740313189476327,0.0
1498,2000.0,2.0,0.7,0.04,0,0.15015611671092988,0.012189257262103147,0.0
1499,2000.0,2.0,1.0,0.04,0,0.16552099736399203,0.013099378260607277,0.0
1500,100.0,0.5,0.1,0.05,0,0.19884321061470314,0.017057016667954575,0.0
1501,100.0,0.5,0.2,0.05,0,0.20253285895949139,0.017292749576435045,0.0
1502,100.0,0.5,0.5,0.05,0,0.21540518545546036,0.018308947505700817,0.0
1503,100.0,0.5,0.7,0.05,0,0.22457556478119017,0.019041089026529633,0.0
1504,100.0,0.5,1.0,0.05,0,0.23830147685626946,0.02018398752829588,0.0
1505,100.0,0.6666666666666666,0.1,0.05,0,0.20502969234865562,0.017617574514410612,0.0
1506,100.0,0.6666666666666666,0.2,0.05,0,0.2088287401367089,0.017868347240766982,0.0
1507,100.0,0.6666666666666666,0.5,0.05,0,0.220867693042861,0.01881327209563347,0.0
1508,100.0,0.6666666666666666,0.7,0.05,0,0.22954495583255827,0.019495171539958847,0.0
1509,100.0,0.6666666666666666,1.0,0.05,0,0.2428651105376394,0.02058513891823973,0.0
1510,100.0,0.8333333333333333,0.1,0.05,0,0.2113950599553914,0.018149023066807157,0.0
1511,100.0,0.8333333333333333,0.2,0.05,0,0.21512833969565745,0.018410529300505633,0.0
1512,100.0,0.8333333333333333,0.5,0.05,0,0.22646750363459503,0.01929126415461038,0.0
1513,100.0,0.8333333333333333,0.7,0.05,0,0.2345496420968579,0.019913300964549754,0.0
1514,100.0,0.8333333333333333,1.0,0.05,0,0.24720627132236547,0.020943445848697492,0.0
1515,100.0,1.0,0.1,0.05,0,0.2174467366672403,0.018631944768448743,0.0
1516,100.0,1.0,0.2,0.05,0,0.22096498466264233,0.01889029586875944,0.0
1517,100.0,1.0,0.5,0.05,0,0.2316043417641875,0.019714176275665365,0.0
1518,100.0,1.0,0.7,0.05,0,0.23902154031260467,0.020277360704708668,0.0
1519,100.0,1.0,1.0,0.05,0,0.2510779512883392,0.021265979824545082,0.0
1520,100.0,1.1666666666666665,0.1,0.05,0,0.22285610651303392,0.019054300512494942,0.0
1521,100.0,1.1666666666666665,0.2,0.05,0,0.22613527771972167,0.019285684264402678,0.0
1522,100.0,1.1666666666666665,0.5,0.05,0,0.2361949422924726,0.02008241796015276,0.0
1523,100.0,1.1666666666666665,0.7,0.05,0,0.2429577687550787,0.020593836519473527,0.0
1524,100.0,1.1666666666666665,1.0,0.05,0,0.25428291613360493,0.02152436782346503,0.0
1525,100.0,1.3333333333333333,0.1,0.05,0,0.22742976411950983,0.01939078048039645,0.0
1526,100.0,1.3333333333333333,0.2,0.05,0,0.23076843191647534,0.019650391823313216,0.0
1527,100.0,1.3333333333333333,0.5,0.05,0,0.24018626852072977,0.020403346938524036,0.0
1528,100.0,1.3333333333333333,0.7,0.05,0,0.24645349538739444,0.020870296991248642,0.0
1529,100.0,1.3333333333333333,1.0,0.05,0,0.25669317437263717,0.021686673569597418,0.0
1530,100.0,1.5,0.1,0.05,0,0.23137371850360838,0.019690240799349685,0.0
1531,100.0,1.5,0.2,0.05,0,0.23445014334981945,0.019934607477898457,0.0
1532,100.0,1.5,0.5,0.05,0,0.2437179226223341,0.020684066391965843,0.0
1533,100.0,1.5,0.7,0.05,0,0.24979567220559665,0.02115218459248042,0.0
1534,100.0,1.5,1.0,0.05,0,0.25913741907683197,0.021883742457160814,0.0
1535,100.0,1.6666666666666665,0.1,0.05,0,0.23526656378094868,0.019993617270029948,0.0
1536,100.0,1.6666666666666665,0.2,0.05,0,0.23822304909289307,0.02023003212323121,0.0
1537,100.0,1.6666666666666665,0.5,0.05,0,0.24614599629773243,0.020838707401489312,0.0
1538,100.0,1.6666666666666665,0.7,0.05,0,0.25254998732481493,0.02137369358677491,0.0
1539,100.0,1.6666666666666665,1.0,0.05,0,0.26128726997600654,0.022054878734773325,0.0
1540,100.0,1.8333333333333333,0.1,0.05,0,0.23873783049518638,0.020261416366972623,0.0
1541,100.0,1.8333333333333333,0.2,0.05,0,0.24155355678899101,0.020491236373455114,0.0
1542,100.0,1.8333333333333333,0.5,0.05,0,0.2489728008402554,0.021064400082902942,0.0
1543,100.0,1.8333333333333333,0.7,0.05,0,0.2549941106360322,0.02156768877805042,0.0
1544,100.0,1.8333333333333333,1.0,0.05,0,0.2632105878172605,0.02220747818889649,0.0
1545,100.0,2.0,0.1,0.05,0,0.2414998687380862,0.020458788401582176,0.0
1546,100.0,2.0,0.2,0.05,0,0.2446070256057888,0.020747108062788174,0.0
1547,100.0,2.0,0.5,0.05,0,0.2514824486686472,0.021266867189685932,0.0
1548,100.0,2.0,0.7,0.05,0,0.25682614451518554,0.021691218797945423,0.0
1549,100.0,2.0,1.0,0.05,0,0.2649398410715367,0.022344984411610702,0.0
1550,311.1111111111111,0.5,0.1,0.05,0,0.13283828918261387,0.011348969638375986,0.0
1551,311.1111111111111,0.5,0.2,0.05,0,0.13653795244297587,0.011410201570240018,0.0
1552,311.1111111111111,0.5,0.5,0.05,0,0.14789569467649583,0.012498250426704008,0.0
1553,311.1111111111111,0.5,0.7,0.05,0,0.162510327932384,0.013702126966771104,0.0
1554,311.1111111111111,0.5,1.0,0.05,0,0.1940013064156414,0.01609040055388657,0.0
1555,311.1111111111111,0.6666666666666666,0.1,0.05,0,0.1309415776657476,0.011480045571809906,0.0
1556,311.1111111111111,0.6666666666666666,0.2,0.05,0,0.13483554625875924,0.011588078230763896,0.0
1557,311.1111111111111,0.6666666666666666,0.5,0.05,0,0.15122662485432423,0.012890237643799207,0.0
1558,311.1111111111111,0.6666666666666666,0.7,0.05,0,0.171548659540247,0.014462346759642057,0.0
1559,311.1111111111111,0.6666666666666666,1.0,0.05,0,0.1986304322757557,0.016554744823534365,0.0
1560,311.1111111111111,0.8333333333333333,0.1,0.05,0,0.1369607317447862,0.01205497662666661,0.0
1561,311.1111111111111,0.8333333333333333,0.2,0.05,0,0.1412200777043959,0.012223764269326705,0.0
1562,311.1111111111111,0.8333333333333333,0.5,0.05,0,0.15804731014339166,0.01348988468415969,0.0
1563,311.1111111111111,0.8333333333333333,0.7,0.05,0,0.1780279547724488,0.015054536666017733,0.0
1564,311.1111111111111,0.8333333333333333,1.0,0.05,0,0.20337945891348838,0.017030798335335363,0.0
1565,311.1111111111111,1.0,0.1,0.05,0,0.14509374671938594,0.012654022849953157,0.0
1566,311.1111111111111,1.0,0.2,0.05,0,0.1497386613466473,0.012920362783633392,0.0
1567,311.1111111111111,1.0,0.5,0.05,0,0.16652060185503656,0.01416049650208155,0.0
1568,311.1111111111111,1.0,0.7,0.05,0,0.18302986695000045,0.01543515881794235,0.0
1569,311.1111111111111,1.0,1.0,0.05,0,0.2093171579596977,0.01757021204375376,0.0
1570,311.1111111111111,1.1666666666666665,0.1,0.05,0,0.15567265903767344,0.013440540418116141,0.0
1571,311.1111111111111,1.1666666666666665,0.2,0.05,0,0.16061523085559568,0.013795707212394414,0.0
1572,311.1111111111111,1.1666666666666665,0.5,0.05,0,0.1775950313012148,0.015023214199582812,0.0
1573,311.1111111111111,1.1666666666666665,0.7,0.05,0,0.1900230295963365,0.01599394480258061,0.0
1574,311.1111111111111,1.1666666666666665,1.0,0.05,0,0.21892995877116958,0.01846866244595382,0.0
1575,311.1111111111111,1.3333333333333333,0.1,0.05,0,0.16607884672283946,0.014240022062204939,0.0
1576,311.1111111111111,1.3333333333333333,0.2,0.05,0,0.17100482986014676,0.014630869918358207,0.0
1577,311.1111111111111,1.3333333333333333,0.5,0.05,0,0.18557583542456893,0.01566719146555604,0.0
1578,311.1111111111111,1.3333333333333333,0.7,0.05,0,0.20292409669759068,0.017192552815658294,0.0
1579,311.1111111111111,1.3333333333333333,1.0,0.05,0,0.22366854858131777,0.018879245906584362,0.0
1580,311.1111111111111,1.5,0.1,0.05,0,0.17527107100298195,0.014941380631293858,0.0
1581,311.1111111111111,1.5,0.2,0.05,0,0.17976348952090895,0.015332656791883136,0.0
1582,311.1111111111111,1.5,0.5,0.05,0,0.1926233373194111,0.01620861047024103,0.0
1583,311.1111111111111,1.5,0.7,0.05,0,0.2086638442962511,0.01766008835120957,0.0
1584,311.1111111111111,1.5,1.0,0.05,0,0.22812184925478948,0.019251763297303374,0.0
1585,311.1111111111111,1.6666666666666665,0.1,0.05,0,0.18331358943962017,0.015556759001603821,0.0
1586,311.1111111111111,1.6666666666666665,0.2,0.05,0,0.18726097907745617,0.015919340862546958,0.0
1587,311.1111111111111,1.6666666666666665,0.5,0.05,0,0.19922948317647649,0.016724571757959356,0.0
1588,311.1111111111111,1.6666666666666665,0.7,0.05,0,0.21399880091565363,0.01809260780381274,0.0
1589,311.1111111111111,1.6666666666666665,1.0,0.05,0,0.23232335390319908,0.019619129058282676,0.0
1590,311.1111111111111,1.8333333333333333,0.1,0.05,0,0.19009040818330766,0.016063019906697396,0.0
1591,311.1111111111111,1.8333333333333333,0.2,0.05,0,0.1936721180829661,0.016410047409086612,0.0
1592,311.1111111111111,1.8333333333333333,0.5,0.05,0,0.20535249414471365,0.017204591002887213,0.0
1593,311.1111111111111,1.8333333333333333,0.7,0.05,0,0.2188778529029561,0.018483688330332707,0.0
1594,311.1111111111111,1.8333333333333333,1.0,0.05,0,0.23575239639558004,0.0198956137904531,0.0
1595,311.1111111111111,2.0,0.1,0.05,0,0.19738781414515238,0.016670755208025897,0.0
1596,311.1111111111111,2.0,0.2,0.05,0,0.2007843337888465,0.017012810078970705,0.0
1597,311.1111111111111,2.0,0.5,0.05,0,0.21278134834942694,0.017869622060611417,0.0
1598,311.1111111111111,2.0,0.7,0.05,0,0.22542240780630912,0.01911972331933551,0.0
1599,311.1111111111111,2.0,1.0,0.05,0,0.23898587654911563,0.02016023189328753,0.0
1600,522.2222222222222,0.5,0.1,0.05,0,0.14018927712791973,0.011080833392460026,0.0
1601,522.2222222222222,0.5,0.2,0.05,0,0.10797658405651257,0.009409588982991933,0.0
1602,522.2222222222222,0.5,0.5,0.05,0,0.140319539929999,0.012595550737848625,0.0
1603,522.2222222222222,0.5,0.7,0.05,0,0.1382182603285866,0.012573261827597758,0.0
1604,522.2222222222222,0.5,1.0,0.05,0,0.1447391982958774,0.0132004310704027,0.0
1605,522.2222222222222,0.6666666666666666,0.1,0.05,0,0.09790735686529448,0.008955696976728374,0.0
1606,522.2222222222222,0.6666666666666666,0.2,0.05,0,0.09817915610892794,0.00899267384677933,0.0
