% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=835141, Sat May 22 20:23:38 2021
1 13 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
2 26 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
3 39 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
4 52 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
5 65 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
6 78 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
7 91 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
8 104 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
9 117 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
10 130 -0.01874681793409036 -0.0032095926133193574 0.002800940835740495 0.02237114270387973 0.9578094338444572 0.9776943913101028 0.9875822484614413 0.9920239618411906 0.995525785695557 0.9961999810551889 0.9963605339476045 0.996551852233711 0.9971685952297109 0.9977930399550144 0.997998261060167 0.9981670202407122 0.9984484377491825 0.9988013609484332 0.999099704535397 0.999536506729497 1.0000310068552736 1.0002256728684347 1.0010377194028102 1.0018903932920227 1.002293032653365 1.002724187882518 1.0058513444395318 1.007270696016803 1.0085230459105865 1.0188952984344597 1.0231839380995527 1.0387364085869235
