% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=835141, Sat May 22 20:23:38 2021, <python>{}</python>
1 13 1.9073630776583874 0 0 1.9082850272554794 1.9086862010469183 1.9021387839186967 1.9204524672182233 1.9259992363760972 1.9059056947631359 1.8988604864654393 1.89748211343277 1.8961311756343375 1.9075680947764955 1.9081330912630854 1.9048165598375837 1.9025031695092114 1.906931640721936 1.906550311567998 1.9103722822436182 1.9029079557815436 1.9079594942861076 1.9094782171741989 1.9167365976475466 1.9021693967017212 1.9027449568666142 1.9098955534125928 1.900481473814889 1.907724105523369 1.905613556938841 1.9045666134261852 1.9133891117157324
2 26 1.850800721268501 0 0 1.8523739067680676 1.857645889585042 1.844358488209562 1.871751873726606 1.8644200329549208 1.8515065891097524 1.8260896318463127 1.8435434224152127 1.8356176721999085 1.8472516868389013 1.853701858156254 1.8480532678962207 1.842632181238976 1.846082154176077 1.850863571257919 1.8582148170464836 1.8418400159736017 1.8535035682563492 1.8471701708428103 1.868043514307852 1.845725833638819 1.8287035160326939 1.841798781182594 1.844523670039298 1.8501481560663802 1.8470016661167736 1.8418513072152778 1.866068008508837
3 39 1.817441400704152 0 0 1.8212737012987905 1.8267457376341367 1.8127861252264492 1.8463446422731566 1.8330207255008373 1.8149299801092755 1.7907085642011356 1.8107688516580596 1.7868314519539923 1.8120053666309408 1.822736742065946 1.8103270671241594 1.80697822520294 1.8138393668114627 1.8162921521599753 1.824263645392653 1.786915291855575 1.8195472146829523 1.8137877746984097 1.828552716108292 1.8153695575364168 1.7969268983086673 1.8107467666483097 1.8177457393863075 1.8203763501085204 1.8151923767790563 1.7886075266229398 1.8376134381280462
4 52 1.839831993156194 0 0 1.858830355147711 1.8504349215521112 1.8393879598993998 1.8668989076983562 1.8516780437747549 1.8362714121660348 1.8082075094568568 1.8339083550937845 1.8052282092282543 1.8335824075759894 1.8313322078883854 1.8332813472306604 1.831442668963607 1.8322530143969769 1.8375336156181301 1.8401138115043447 1.79833262812416 1.8477416828201347 1.8413616189544992 1.845401639202849 1.8355111965984388 1.822450631386336 1.827651109287482 1.847504291843204 1.8467442422747158 1.8412805060567927 1.8011634529792497 1.8628108889962343
5 65 1.827101086981028 0 0 1.8544496480682262 1.8380636557937935 1.8288073071005044 1.849878301724072 1.8290494860443827 1.8133581792624065 1.7931370696202205 1.8194936059113875 1.7908175753451543 1.8126898047740705 1.8154725914477576 1.8222130072154281 1.8211726855810786 1.8181241932079846 1.8336258718473852 1.8345689795090176 1.7863250692563757 1.8355306722493658 1.8345031734155735 1.8300987696863567 1.8099101641071207 1.8079671788074856 1.8166812366351262 1.8353621988521374 1.8333461032851932 1.823139262925078 1.7876969730275896 1.8512465918078247
6 78 1.8863610270180793 0 0 1.9284975294210367 1.8957095931456895 1.902221803292361 1.9102394200329118 1.8905745773168459 1.8593412868831012 1.8513779020139387 1.8752107214544678 1.8417299232796625 1.8671474054857906 1.8698943516993463 1.8879255965757902 1.8774807883297573 1.8718996333106301 1.889791952844209 1.8887146552090215 1.8587505652740433 1.8981966234526766 1.8865439553131498 1.8964760732448955 1.8659982120169443 1.8726296001252185 1.8767783294120348 1.8933952277309292 1.8953833634543424 1.8829727695072762 1.8457931383057322 1.9228887756837236
7 91 1.912602869023 0 0 1.9552635379953784 1.9089085963565784 1.9289721166132932 1.9318810899557624 1.9148947958266875 1.888810166646773 1.8753429885243933 1.902477253593985 1.8648111029677117 1.893577056958708 1.8967490563442304 1.9061446784009386 1.9049942078820696 1.8892356288440102 1.9221164596107883 1.9102170642474392 1.8896532493072093 1.933646565025969 1.9080944043245163 1.9226497965991252 1.8973631677292393 1.9068143529600563 1.901998548243673 1.9225187203163265 1.9369656218219191 1.91891454397656 1.860919020724801 1.954069363969344
8 104 1.925865752055295 0 0 1.9688233739633891 1.9053326450975552 1.9427907614154478 1.9450037601745798 1.9321357257113654 1.9032439513360861 1.8909554578970014 1.9226898970319735 1.8782029315075732 1.907997687259795 1.9067122135817802 1.925738334334345 1.9110735950609488 1.9004790819861814 1.9364746660996546 1.9218970218161893 1.9091913328188672 1.9538803096278028 1.912810919296595 1.9322082143449182 1.9209475031704244 1.91859347539478 1.9223660533616822 1.936818052634188 1.9432891528042902 1.92541837403348 1.8695724222129961 1.9722657377149284
9 117 1.9759938465845772 0 0 2.031836594241196 1.959562737554257 2.0085464396475277 1.9958277065812766 1.9766073859407398 1.9514810912982055 1.940075753403133 1.9785962818142693 1.9220379641206813 1.953680685705423 1.9536410565607845 1.9839652323029762 1.9642613888442544 1.9481773177856758 1.9866820797642053 1.9763518173894754 1.958331666619775 2.007010593978135 1.965866156705209 1.9951068386259132 1.964983874232337 1.9852238413259626 1.975618923720108 2.0059206093446256 1.9967474978446025 1.9732834764628624 1.8980971513150526 2.003792303774217
10 130 1.996336008314249 0 0 2.053016597081722 1.9749349293366136 2.032724197129859 2.0192016598690703 2.011151026872071 1.9681995289779393 1.9668317064449106 2.0032619128466127 1.9317840123589676 1.988352878232989 1.9631226449242563 2.006936552429581 1.9854109416060715 1.961943401121502 2.0052326221894665 2.001239667511769 1.976651824982205 2.040278501219711 1.981885861264324 2.0146180866176917 2.002286951339266 2.00573443508879 1.9943108633739857 2.0286623377635338 2.0138055246908713 1.9915096282359037 1.9097348865518449 2.030317198129883
11 143 2.047643240293392 0 0 2.0966199941060526 2.028922597022861 2.090954882540222 2.080284828710679 2.06618951442681 2.0256298655432685 2.0107764066356926 2.071439287509186 1.9839944564123506 2.043398935040409 1.9845390967079988 2.060399416451738 2.0342175122766375 2.0149597466748896 2.0513361089059376 2.055610945506791 2.0300465299846437 2.11446819346192 2.0466215426473235 2.076039230181066 2.0421581833070324 2.0623445116963253 2.0494576463288903 2.081690089305743 2.0592753560355246 2.0401400886374597 1.946898555687249 2.0928943376723512
