0,0,0,0,0,0,0,0,0
0,0,-1.11022e-16,0,0,0,0,0,0
0.00174207,4.002e-05,0.00165033,4.94066e-324,1.39544e-311,1.39544e-311,0,0,0
0.00343188,7.88394e-05,0.00325115,9.88131e-324,2.74901e-311,2.74901e-311,0,0,0
0.00507099,0.000116494,0.00480395,1.4822e-323,4.06198e-311,4.06198e-311,0,0,0
0.00666093,0.000153019,0.00631016,1.97626e-323,5.33556e-311,5.33556e-311,0,0,0
0.00820317,0.000188449,0.00777118,2.47033e-323,6.57093e-311,6.57093e-311,0,0,0
0.00969915,0.000222815,0.00918838,2.96439e-323,7.76924e-311,7.76924e-311,0,0,0
0.0111502,0.000256151,0.0105631,3.45846e-323,8.9316e-311,8.9316e-311,0,0,0
0.0125578,0.000288486,0.0118965,3.95253e-323,1.00591e-310,1.00591e-310,0,0,0
0.0139231,0.000319852,0.0131899,4.44659e-323,1.11528e-310,1.11528e-310,0,0,0
0.0152475,0.000350276,0.0144446,4.94066e-323,1.22136e-310,1.22136e-310,0,0,0
0.0165322,0.000379788,0.0156616,5.43472e-323,1.32426e-310,1.32426e-310,0,0,0
0.0177783,0.000408414,0.016842,5.92879e-323,1.42408e-310,1.42408e-310,0,0,0
0.018987,0.000436182,0.0179871,6.42285e-323,1.5209e-310,1.5209e-310,0,0,0
0.0201595,0.000463116,0.0190978,6.91692e-323,1.61482e-310,1.61482e-310,0,0,0
0.0212967,0.000489243,0.0201752,7.41098e-323,1.70592e-310,1.70592e-310,0,0,0
0.0223999,0.000514586,0.0212203,7.90505e-323,1.79428e-310,1.79428e-310,0,0,0
0.02347,0.000539168,0.022234,8.39912e-323,1.88e-310,1.88e-310,0,0,0
0.0245079,0.000563013,0.0232173,8.39912e-323,1.96314e-310,1.96314e-310,0,0,0
0.0255148,0.000586143,0.0241711,8.39912e-323,2.04379e-310,2.04379e-310,0,0,0
0.0264914,0.000608578,0.0250963,8.39912e-323,2.12202e-310,2.12202e-310,0,0,0
0.0274387,0.000630341,0.0259938,8.39912e-323,2.19791e-310,2.19791e-310,0,0,0
0.0283576,0.000651451,0.0268643,8.39912e-323,2.27151e-310,2.27151e-310,0,0,0
0.029249,0.000671927,0.0277087,8.39912e-323,2.34291e-310,2.34291e-310,0,0,0
0.0301136,0.000691789,0.0285278,8.39912e-323,2.41217e-310,2.41217e-310,0,0,0
0.0309522,0.000711056,0.0293223,8.39912e-323,2.47935e-310,2.47935e-310,0,0,0
0.0317657,0.000729744,0.0300929,8.39912e-323,2.54451e-310,2.54451e-310,0,0,0
0.0325548,0.000747872,0.0308405,8.39912e-323,2.60772e-310,2.60772e-310,0,0,0
